URL
https://journals.sagepub.com/home/osj&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAoQAg&usg=AOvVaw2i7PWbP6gh09UQAfz3HCCz
https://www.springer.com/journal/43465&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAsQAg&usg=AOvVaw1R--q2i3_2R1EBG3efbhKv
https://www.ioaindia.org/&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAEQAg&usg=AOvVaw0AROZnALqORBS_KPfY-fYM
https://ioaindia.org/Webview/OngoingAcedemics&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAkQAg&usg=AOvVaw1-61z1LzvDNvFHO8RV0HR_
https://www.scimagojr.com/journalrank.php%3Fcategory%3D2732&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAMQAg&usg=AOvVaw1_YPTqxlk7ISIPWLkZC1DT
https://ioacon2022.com/&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAYQAg&usg=AOvVaw2cN63UM6PU9D4FEfWJ2b8a
https://www.jaypeebrothers.com/Browsealljournal.aspx%3Fsearchby%3DTitle&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAUQAg&usg=AOvVaw336iJOGOAc7okRPo3sstgI
https://bombayorth.in/&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAAQAg&usg=AOvVaw2HNQppv2_4PEgqRlVYVp-B
https://www.ncbi.nlm.nih.gov/pmc/journals/2270/&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAIQAg&usg=AOvVaw0LYSsYJwLA8dX7H1CsO9oA
https://actascientific.com/ASOR.php&sa=U&ved=2ahUKEwigq4zYp4b9AhXF43MBHWLvACoQFnoECAQQAg&usg=AOvVaw3SGuO-jFwX2E_BD4iZ10Vv
https://support.google.com/websearch%3Fp%3Dws_settings_location%26hl%3Den-IN&sa=U&ved=0ahUKEwigq4zYp4b9AhXF43MBHWLvACoQty4Ifw&usg=AOvVaw1WEAgS7akjQE_haFDUwenk
https://accounts.google.com/ServiceLogin%3Fcontinue%3Dhttps://www.google.com/search%253Fq%253DMedical%252BJournal%252BOrthopedic%252BIndia%252B2022-23%26hl%3Den&sa=U&ved=0ahUKEwigq4zYp4b9AhXF43MBHWLvACoQxs8CCIAB&usg=AOvVaw3X2eGwWR2syVizLCqlXacQ
